Confirmed,Deaths,date_day,New,DayElapsed,New_death,DayElapsed_death,Recovered,New_recover
0,0,2020-01-21,0,0,0,0,0,0
0,0,2020-01-22,0,0,0,0,0,0
0,0,2020-01-23,0,0,0,0,0,0
0,0,2020-01-24,0,0,0,0,0,0
0,0,2020-01-25,0,0,0,0,0,0
0,0,2020-01-26,0,0,0,0,0,0
0,0,2020-01-27,0,0,0,0,0,0
0,0,2020-01-28,0,0,0,0,0,0
0,0,2020-01-29,0,0,0,0,0,0
0,0,2020-01-30,0,0,0,0,0,0
0,0,2020-01-31,0,0,0,0,0,0
0,0,2020-02-01,0,0,0,0,0,0
0,0,2020-02-02,0,0,0,0,0,0
0,0,2020-02-03,0,0,0,0,0,0
0,0,2020-02-04,0,0,0,0,0,0
0,0,2020-02-05,0,0,0,0,0,0
0,0,2020-02-06,0,0,0,0,0,0
0,0,2020-02-07,0,0,0,0,0,0
0,0,2020-02-08,0,0,0,0,0,0
0,0,2020-02-09,0,0,0,0,0,0
0,0,2020-02-10,0,0,0,0,0,0
0,0,2020-02-11,0,0,0,0,0,0
0,0,2020-02-12,0,0,0,0,0,0
0,0,2020-02-13,0,0,0,0,0,0
0,0,2020-02-14,0,0,0,0,0,0
0,0,2020-02-15,0,0,0,0,0,0
0,0,2020-02-16,0,0,0,0,0,0
0,0,2020-02-17,0,0,0,0,0,0
0,0,2020-02-18,0,0,0,0,0,0
0,0,2020-02-19,0,0,0,0,0,0
0,0,2020-02-20,0,0,0,0,0,0
0,0,2020-02-21,0,0,0,0,0,0
0,0,2020-02-22,0,0,0,0,0,0
0,0,2020-02-23,0,0,0,0,0,0
0,0,2020-02-24,0,0,0,0,0,0
0,0,2020-02-25,0,0,0,0,0,0
0,0,2020-02-26,0,0,0,0,0,0
0,0,2020-02-27,0,0,0,0,0,0
0,0,2020-02-28,0,0,0,0,0,0
0,0,2020-02-29,0,0,0,0,0,0
0,0,2020-03-01,0,0,0,0,0,0
0,0,2020-03-02,0,0,0,0,0,0
0,0,2020-03-03,0,0,0,0,0,0
0,0,2020-03-04,0,0,0,0,0,0
0,0,2020-03-05,0,0,0,0,0,0
0,0,2020-03-06,0,0,0,0,0,0
0,0,2020-03-07,0,0,0,0,0,0
0,0,2020-03-08,0,0,0,0,0,0
0,0,2020-03-09,0,0,0,0,0,0
0,0,2020-03-10,0,0,0,0,0,0
0,0,2020-03-11,0,0,0,0,0,0
0,0,2020-03-12,0,0,0,0,0,0
3,0,2020-03-13,3,0,0,0,0,0
3,0,2020-03-14,0,0,0,0,0,0
3,0,2020-03-15,0,0,0,0,0,0
3,0,2020-03-16,0,0,0,0,0,0
6,0,2020-03-17,3,0,0,0,0,0
8,0,2020-03-18,2,0,0,0,0,0
12,0,2020-03-19,4,0,0,0,0,0
15,0,2020-03-20,3,0,0,0,0,0
20,0,2020-03-21,5,0,0,0,0,0
21,0,2020-03-22,1,0,0,0,0,0
23,0,2020-03-23,2,0,0,0,0,0
27,0,2020-03-24,4,0,0,0,0,0
29,0,2020-03-25,2,0,0,0,0,0
39,1,2020-03-26,10,0,1,0,0,0
49,1,2020-03-27,10,0,0,0,0,0
56,1,2020-03-28,7,0,0,0,0,0
58,1,2020-03-29,2,0,0,0,0,0
61,1,2020-03-30,3,0,0,0,0,0
65,1,2020-03-31,4,0,0,0,0,0
71,1,2020-04-01,6,0,0,0,0,0
73,1,2020-04-02,2,0,0,0,0,0
88,2,2020-04-03,15,0,1,0,0,0
103,2,2020-04-04,15,1,0,0,0,0
115,3,2020-04-05,12,2,1,1,0,0
119,5,2020-04-06,4,3,2,2,0,0
133,5,2020-04-07,14,4,0,3,0,0
158,7,2020-04-08,25,5,2,4,0,0
179,7,2020-04-09,21,6,0,5,0,0
191,8,2020-04-10,12,7,1,6,0,0
209,10,2020-04-11,18,8,2,7,0,0
229,14,2020-04-12,20,9,4,8,0,0
233,15,2020-04-13,4,10,1,9,0,0
284,15,2020-04-14,51,11,0,10,0,0
304,15,2020-04-15,20,12,0,11,0,0
318,16,2020-04-16,14,13,1,12,0,0
335,16,2020-04-17,17,14,0,13,0,0
378,18,2020-04-18,43,15,2,14,0,0
393,18,2020-04-19,15,16,0,15,0,0
403,19,2020-04-20,10,17,1,16,0,0
421,19,2020-04-21,18,18,0,17,0,0
438,21,2020-04-22,17,19,2,18,0,0
453,23,2020-04-23,15,20,2,19,0,0
486,24,2020-04-24,33,21,1,20,0,0
506,25,2020-04-25,20,22,1,21,0,0
573,25,2020-04-26,67,23,0,22,0,0
616,26,2020-04-27,43,24,1,23,0,0
661,27,2020-04-28,45,25,1,24,0,0
705,27,2020-04-29,44,26,0,25,0,0
781,29,2020-04-30,76,27,2,26,0,0
808,29,2020-05-01,27,28,0,27,0,0
825,30,2020-05-02,17,29,1,28,0,0
850,30,2020-05-03,25,30,0,29,0,0
861,30,2020-05-04,11,31,0,30,0,0
922,38,2020-05-05,61,32,8,31,0,0
922,38,2020-05-06,0,33,0,32,0,0
